GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AJWME001,NAME_M,AJWMM001
"G24003107037021","2014-2018",,,"Maryland","24","Montgomery County","031",,,"703702","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7037.02, Montgomery County, Maryland",1230,"Block Group 1, Census Tract 7037.02, Montgomery County, Maryland",533
"G24003107037022","2014-2018",,,"Maryland","24","Montgomery County","031",,,"703702","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7037.02, Montgomery County, Maryland",686,"Block Group 2, Census Tract 7037.02, Montgomery County, Maryland",295
"G24003107037023","2014-2018",,,"Maryland","24","Montgomery County","031",,,"703702","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7037.02, Montgomery County, Maryland",1248,"Block Group 3, Census Tract 7037.02, Montgomery County, Maryland",355
"G24003107037024","2014-2018",,,"Maryland","24","Montgomery County","031",,,"703702","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7037.02, Montgomery County, Maryland",999,"Block Group 4, Census Tract 7037.02, Montgomery County, Maryland",369
"G24003107038001","2014-2018",,,"Maryland","24","Montgomery County","031",,,"703800","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7038, Montgomery County, Maryland",3826,"Block Group 1, Census Tract 7038, Montgomery County, Maryland",298
"G24003107039011","2014-2018",,,"Maryland","24","Montgomery County","031",,,"703901","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7039.01, Montgomery County, Maryland",1258,"Block Group 1, Census Tract 7039.01, Montgomery County, Maryland",234
"G24003107039012","2014-2018",,,"Maryland","24","Montgomery County","031",,,"703901","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7039.01, Montgomery County, Maryland",1177,"Block Group 2, Census Tract 7039.01, Montgomery County, Maryland",269
"G24003107039013","2014-2018",,,"Maryland","24","Montgomery County","031",,,"703901","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7039.01, Montgomery County, Maryland",983,"Block Group 3, Census Tract 7039.01, Montgomery County, Maryland",209
"G24003107039021","2014-2018",,,"Maryland","24","Montgomery County","031",,,"703902","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7039.02, Montgomery County, Maryland",1024,"Block Group 1, Census Tract 7039.02, Montgomery County, Maryland",338
"G24003107039022","2014-2018",,,"Maryland","24","Montgomery County","031",,,"703902","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7039.02, Montgomery County, Maryland",4258,"Block Group 2, Census Tract 7039.02, Montgomery County, Maryland",909
"G24003107039023","2014-2018",,,"Maryland","24","Montgomery County","031",,,"703902","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7039.02, Montgomery County, Maryland",1890,"Block Group 3, Census Tract 7039.02, Montgomery County, Maryland",453
"G24003107040001","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704000","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7040, Montgomery County, Maryland",640,"Block Group 1, Census Tract 7040, Montgomery County, Maryland",358
"G24003107040002","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704000","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7040, Montgomery County, Maryland",1673,"Block Group 2, Census Tract 7040, Montgomery County, Maryland",590
"G24003107040003","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704000","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7040, Montgomery County, Maryland",2029,"Block Group 3, Census Tract 7040, Montgomery County, Maryland",469
"G24003107040004","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704000","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7040, Montgomery County, Maryland",2264,"Block Group 4, Census Tract 7040, Montgomery County, Maryland",457
"G24003107041001","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704100","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7041, Montgomery County, Maryland",1235,"Block Group 1, Census Tract 7041, Montgomery County, Maryland",204
"G24003107041002","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704100","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7041, Montgomery County, Maryland",1413,"Block Group 2, Census Tract 7041, Montgomery County, Maryland",293
"G24003107041003","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704100","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7041, Montgomery County, Maryland",1272,"Block Group 3, Census Tract 7041, Montgomery County, Maryland",162
"G24003107041004","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704100","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7041, Montgomery County, Maryland",997,"Block Group 4, Census Tract 7041, Montgomery County, Maryland",143
"G24003107042001","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704200","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7042, Montgomery County, Maryland",1066,"Block Group 1, Census Tract 7042, Montgomery County, Maryland",176
"G24003107042002","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704200","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7042, Montgomery County, Maryland",1203,"Block Group 2, Census Tract 7042, Montgomery County, Maryland",140
"G24003107043001","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704300","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7043, Montgomery County, Maryland",1057,"Block Group 1, Census Tract 7043, Montgomery County, Maryland",204
"G24003107043002","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704300","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7043, Montgomery County, Maryland",1424,"Block Group 2, Census Tract 7043, Montgomery County, Maryland",245
"G24003107043003","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704300","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7043, Montgomery County, Maryland",698,"Block Group 3, Census Tract 7043, Montgomery County, Maryland",160
"G24003107043004","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704300","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7043, Montgomery County, Maryland",825,"Block Group 4, Census Tract 7043, Montgomery County, Maryland",164
"G24003107044011","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704401","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7044.01, Montgomery County, Maryland",1748,"Block Group 1, Census Tract 7044.01, Montgomery County, Maryland",254
"G24003107044012","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704401","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7044.01, Montgomery County, Maryland",1643,"Block Group 2, Census Tract 7044.01, Montgomery County, Maryland",255
"G24003107044031","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704403","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7044.03, Montgomery County, Maryland",1516,"Block Group 1, Census Tract 7044.03, Montgomery County, Maryland",150
"G24003107044041","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704404","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7044.04, Montgomery County, Maryland",1652,"Block Group 1, Census Tract 7044.04, Montgomery County, Maryland",354
"G24003107044042","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704404","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7044.04, Montgomery County, Maryland",1080,"Block Group 2, Census Tract 7044.04, Montgomery County, Maryland",280
"G24003107044043","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704404","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7044.04, Montgomery County, Maryland",1233,"Block Group 3, Census Tract 7044.04, Montgomery County, Maryland",291
"G24003107044044","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704404","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7044.04, Montgomery County, Maryland",1377,"Block Group 4, Census Tract 7044.04, Montgomery County, Maryland",284
"G24003107045011","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704501","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7045.01, Montgomery County, Maryland",552,"Block Group 1, Census Tract 7045.01, Montgomery County, Maryland",140
"G24003107045012","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704501","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7045.01, Montgomery County, Maryland",1076,"Block Group 2, Census Tract 7045.01, Montgomery County, Maryland",182
"G24003107045013","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704501","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7045.01, Montgomery County, Maryland",1056,"Block Group 3, Census Tract 7045.01, Montgomery County, Maryland",228
"G24003107045014","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704501","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7045.01, Montgomery County, Maryland",874,"Block Group 4, Census Tract 7045.01, Montgomery County, Maryland",177
"G24003107045021","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704502","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7045.02, Montgomery County, Maryland",810,"Block Group 1, Census Tract 7045.02, Montgomery County, Maryland",111
"G24003107045022","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704502","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7045.02, Montgomery County, Maryland",1771,"Block Group 2, Census Tract 7045.02, Montgomery County, Maryland",149
"G24003107045031","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704503","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7045.03, Montgomery County, Maryland",1495,"Block Group 1, Census Tract 7045.03, Montgomery County, Maryland",189
"G24003107045032","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704503","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7045.03, Montgomery County, Maryland",2529,"Block Group 2, Census Tract 7045.03, Montgomery County, Maryland",252
"G24003107046001","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704600","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7046, Montgomery County, Maryland",993,"Block Group 1, Census Tract 7046, Montgomery County, Maryland",289
"G24003107046002","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704600","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7046, Montgomery County, Maryland",2081,"Block Group 2, Census Tract 7046, Montgomery County, Maryland",301
"G24003107046003","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704600","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7046, Montgomery County, Maryland",912,"Block Group 3, Census Tract 7046, Montgomery County, Maryland",258
"G24003107046004","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704600","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7046, Montgomery County, Maryland",869,"Block Group 4, Census Tract 7046, Montgomery County, Maryland",209
"G24003107047001","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704700","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7047, Montgomery County, Maryland",609,"Block Group 1, Census Tract 7047, Montgomery County, Maryland",142
"G24003107047002","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704700","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7047, Montgomery County, Maryland",690,"Block Group 2, Census Tract 7047, Montgomery County, Maryland",127
"G24003107047003","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704700","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7047, Montgomery County, Maryland",1420,"Block Group 3, Census Tract 7047, Montgomery County, Maryland",176
"G24003107047004","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704700","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7047, Montgomery County, Maryland",797,"Block Group 4, Census Tract 7047, Montgomery County, Maryland",140
"G24003107048031","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704803","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7048.03, Montgomery County, Maryland",782,"Block Group 1, Census Tract 7048.03, Montgomery County, Maryland",185
"G24003107048032","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704803","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7048.03, Montgomery County, Maryland",2007,"Block Group 2, Census Tract 7048.03, Montgomery County, Maryland",299
"G24003107048033","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704803","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7048.03, Montgomery County, Maryland",1096,"Block Group 3, Census Tract 7048.03, Montgomery County, Maryland",188
"G24003107048041","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704804","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7048.04, Montgomery County, Maryland",1714,"Block Group 1, Census Tract 7048.04, Montgomery County, Maryland",139
"G24003107048051","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704805","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7048.05, Montgomery County, Maryland",1386,"Block Group 1, Census Tract 7048.05, Montgomery County, Maryland",225
"G24003107048052","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704805","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7048.05, Montgomery County, Maryland",694,"Block Group 2, Census Tract 7048.05, Montgomery County, Maryland",160
"G24003107048061","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704806","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7048.06, Montgomery County, Maryland",2098,"Block Group 1, Census Tract 7048.06, Montgomery County, Maryland",186
"G24003107048062","2014-2018",,,"Maryland","24","Montgomery County","031",,,"704806","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7048.06, Montgomery County, Maryland",1363,"Block Group 2, Census Tract 7048.06, Montgomery County, Maryland",223
"G24003107050001","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705000","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7050, Montgomery County, Maryland",1567,"Block Group 1, Census Tract 7050, Montgomery County, Maryland",174
"G24003107050002","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705000","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7050, Montgomery County, Maryland",721,"Block Group 2, Census Tract 7050, Montgomery County, Maryland",135
"G24003107050003","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705000","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7050, Montgomery County, Maryland",917,"Block Group 3, Census Tract 7050, Montgomery County, Maryland",146
"G24003107050004","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705000","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7050, Montgomery County, Maryland",1566,"Block Group 4, Census Tract 7050, Montgomery County, Maryland",322
"G24003107051001","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705100","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7051, Montgomery County, Maryland",1554,"Block Group 1, Census Tract 7051, Montgomery County, Maryland",220
"G24003107051002","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705100","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7051, Montgomery County, Maryland",1974,"Block Group 2, Census Tract 7051, Montgomery County, Maryland",247
"G24003107051003","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705100","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7051, Montgomery County, Maryland",729,"Block Group 3, Census Tract 7051, Montgomery County, Maryland",113
"G24003107051004","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705100","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7051, Montgomery County, Maryland",829,"Block Group 4, Census Tract 7051, Montgomery County, Maryland",110
"G24003107052001","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705200","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7052, Montgomery County, Maryland",739,"Block Group 1, Census Tract 7052, Montgomery County, Maryland",96
"G24003107052002","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705200","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7052, Montgomery County, Maryland",1144,"Block Group 2, Census Tract 7052, Montgomery County, Maryland",141
"G24003107052003","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705200","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7052, Montgomery County, Maryland",1443,"Block Group 3, Census Tract 7052, Montgomery County, Maryland",161
"G24003107053001","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705300","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7053, Montgomery County, Maryland",696,"Block Group 1, Census Tract 7053, Montgomery County, Maryland",72
"G24003107053002","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705300","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7053, Montgomery County, Maryland",1195,"Block Group 2, Census Tract 7053, Montgomery County, Maryland",88
"G24003107054001","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705400","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7054, Montgomery County, Maryland",1274,"Block Group 1, Census Tract 7054, Montgomery County, Maryland",100
"G24003107054002","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705400","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7054, Montgomery County, Maryland",1691,"Block Group 2, Census Tract 7054, Montgomery County, Maryland",99
"G24003107055011","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705501","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7055.01, Montgomery County, Maryland",940,"Block Group 1, Census Tract 7055.01, Montgomery County, Maryland",137
"G24003107055012","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705501","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7055.01, Montgomery County, Maryland",1586,"Block Group 2, Census Tract 7055.01, Montgomery County, Maryland",343
"G24003107055021","2014-2018",,,"Maryland","24","Montgomery County","031",,,"705502","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7055.02, Montgomery County, Maryland",1730,"Block Group 1, Census Tract 7055.02, Montgomery County, Maryland",174
